side,entry_time,exit_time,entry,exit,stop,target,qty,gross_pnl,fees,net_pnl,return_pct,bars
long,2025-08-13 13:05:00+00:00,2025-08-13 13:40:00+00:00,120460.2,120159.8610176499,120160.0610176499,121122.21382352513,0.07542459838575696,-22.65294712334257,6.3520350130344045,-29.004982136376974,-0.2900498213637697,7
short,2025-08-21 18:45:00+00:00,2025-08-21 18:55:00+00:00,112254.6,112690.40281824145,112690.20281824145,111403.75022263784,0.08067960889203278,-35.16040092976518,6.351966197357527,-41.51236712712271,-0.4151236712712271,2
short,2025-08-25 12:05:00+00:00,2025-08-25 12:20:00+00:00,111137.6,111450.56876182766,111450.36876182766,110472.95605725852,0.08111696543028159,-25.387076233931612,6.319486876725001,-31.706563110656614,-0.31706563110656616,3
short,2025-09-01 05:05:00+00:00,2025-09-01 05:35:00+00:00,107336.7,107778.80553062032,107778.60553062032,106485.00247906952,0.08369400488457168,-37.0015824392332,6.301357359719396,-43.30293979895259,-0.43302939798952594,6
long,2025-09-11 16:35:00+00:00,2025-09-11 18:15:00+00:00,114506.2,114134.22509632522,114134.42509632521,115265.24820551218,0.07807555708158033,-29.04214782477576,6.247929996267727,-35.29007782104349,-0.3529007782104349,20
long,2025-09-16 23:05:00+00:00,2025-09-16 23:45:00+00:00,116884.09999999999,116654.92846637058,116655.12846637057,117433.10447544412,0.07618525767383084,-17.459492341063942,6.227280871212296,-23.686773212276236,-0.23686773212276235,8
long,2025-09-18 10:55:00+00:00,2025-09-18 11:50:00+00:00,117188.3,117036.99906431237,117037.19906431237,117657.05320000001,0.07578536853304925,-11.466397170482088,6.212797713273407,-17.679194883755496,-0.17679194883755495,11
long,2025-09-18 15:45:00+00:00,2025-09-18 19:35:00+00:00,117638.9,117257.67302530298,117257.87302530298,118417.30853704552,0.07534479928304141,-28.723469889827502,6.1943823014030075,-34.91785219123051,-0.3491785219123051,46
short,2025-09-23 17:10:00+00:00,2025-09-23 18:45:00+00:00,112559.7,111700.05470031983,113000.94388312011,111699.85470031983,0.07843447926910387,67.42583143654666,6.156393978327795,61.26943745821886,0.6126943745821887,19
short,2025-09-23 20:25:00+00:00,2025-09-23 21:15:00+00:00,111653.90000000001,112009.08216798653,112008.88216798654,110925.03242302022,0.07961952868323245,-28.279436811775756,6.23277942843546,-34.51221624021122,-0.3451221624021122,10
short,2025-09-25 20:30:00+00:00,2025-09-25 21:05:00+00:00,109258.0,109531.2434708729,109531.0434708729,108656.23329369065,0.08104961355145213,-22.14627771970584,6.206474271385087,-28.352751991090926,-0.28352751991090924,7
long,2025-10-01 03:10:00+00:00,2025-10-01 03:45:00+00:00,114428.09999999999,114145.31514558864,114145.51514558864,115053.22645661702,0.07713984524267611,-21.813979906264333,6.171241254822235,-27.985221161086564,-0.27985221161086565,7
long,2025-10-02 21:10:00+00:00,2025-10-02 21:30:00+00:00,120720.4,120337.38763535745,120337.58763535744,121506.87924696383,0.07288727260887455,-27.91672663427114,6.149515638654671,-34.06624227292581,-0.3406624227292581,4
long,2025-10-04 06:15:00+00:00,2025-10-04 07:10:00+00:00,122562.3,122353.38976767186,122353.58976767186,123090.84937349222,0.07151395218578187,-14.939996365835215,6.130211124657576,-21.07020749049279,-0.2107020749049279,11
short,2025-10-11 06:35:00+00:00,2025-10-11 07:20:00+00:00,112144.2,110898.85921250818,112843.05895832788,110898.65921250818,0.05621171953765874,70.00274707529722,4.388171861246223,65.614575214051,0.6561457521405101,9
short,2025-10-16 17:50:00+00:00,2025-10-17 22:35:00+00:00,108298.6,106959.27301676039,109064.60295549309,106959.07301676039,0.052299534357401145,70.04617757573483,3.9402602839394043,66.10591729179542,0.6610591729179542,45
long,2025-10-26 19:20:00+00:00,2025-10-26 20:20:00+00:00,113647.59999999999,113455.75162729823,113455.95162729823,114134.95585905263,0.07809724751771978,-14.982829848761044,6.2076513324493,-21.190481181210345,-0.21190481181210344,12
short,2025-10-30 17:00:00+00:00,2025-10-31 19:40:00+00:00,107742.6,108254.74744492525,108254.54744492525,106785.12928261214,0.07532211126915805,-38.576026832874064,5.694281683331379,-44.27030851620544,-0.4427030851620544,20
short,2025-11-04 13:00:00+00:00,2025-11-04 13:40:00+00:00,103889.8,104182.43893068841,104182.23893068841,103268.33445396739,0.08480239597436313,-24.81648247775262,6.175758538975388,-30.99224101672801,-0.3099224101672801,8
short,2025-11-06 11:00:00+00:00,2025-11-06 13:20:00+00:00,102842.40000000001,103341.24286807215,103341.04286807215,101913.4614978918,0.07687050191727003,-38.346301646555986,5.547304040039952,-43.89360568659593,-0.4389360568659594,28
short,2025-11-08 03:35:00+00:00,2025-11-08 06:05:00+00:00,102933.2,102136.31242239695,103343.83631840203,102136.11242239695,0.0848629801715488,67.62625469708095,6.090983488271869,61.535271208809085,0.6153527120880908,30
short,2025-11-14 22:10:00+00:00,2025-11-14 22:30:00+00:00,94739.6,95463.28446986679,95463.0844698668,93487.57899519983,0.055661408526884955,-40.281296921817265,3.705436159414206,-43.98673308123147,-0.4398673308123147,4
short,2025-11-16 15:00:00+00:00,2025-11-16 15:55:00+00:00,95350.5,94623.70027500213,95723.25756666524,94623.50027500214,0.09179570792729604,66.71709527754312,6.10358567075801,60.613509606785115,0.6061350960678512,11
long,2025-12-03 22:35:00+00:00,2025-12-04 00:10:00+00:00,93586.3,93222.58948370504,93222.78948370504,94296.34179944245,0.09417382841642874,-34.2520117548122,6.157377906715714,-40.40938966152792,-0.40409389661527917,19
short,2025-12-09 03:05:00+00:00,2025-12-09 03:35:00+00:00,90012.1,90356.52811996546,90356.32811996546,89337.23664505183,0.0974643494448735,-33.56946264295349,6.152828849991864,-39.72229149294535,-0.3972229149294535,6
long,2025-12-10 18:35:00+00:00,2025-12-10 19:00:00+00:00,92983.3,91876.99576890946,91877.19576890946,94806.17712163582,0.0372708436204486,-41.23289199361629,2.4114647113315155,-43.6443567049478,-0.436443567049478,5
short,2025-12-25 01:30:00+00:00,2025-12-25 02:35:00+00:00,87571.90000000001,87768.24635421627,87768.04635421628,87123.42964367561,0.09922822412747703,-19.483100042784482,6.08954196934328,-25.572642012127762,-0.2557264201212776,13
short,2025-12-26 23:35:00+00:00,2025-12-28 02:40:00+00:00,87390.3,87557.13849663487,87556.93849663487,86986.40923004769,0.09914179809952452,-16.540668548602248,6.070611268911826,-22.611279817514074,-0.22611279817514074,25
long,2026-01-02 12:15:00+00:00,2026-01-02 13:55:00+00:00,89569.8,89340.0152021041,89340.2152021041,90071.92434684387,0.09647693975691989,-22.16893410365909,6.041235012111274,-28.210169115770366,-0.28210169115770367,20
long,2026-01-02 16:10:00+00:00,2026-01-02 17:15:00+00:00,89770.2,90944.02411188772,89092.91582540818,90944.22411188771,0.058156238026559136,68.2651944522566,3.6783808012825636,64.58681365097404,0.6458681365097404,13
long,2026-01-04 08:40:00+00:00,2026-01-04 12:40:00+00:00,91388.0,91124.20149307513,91124.40149307513,91944.32676038731,0.09495553949287179,-25.049129542464915,6.065690594882335,-31.11482013734725,-0.31114820137347254,48
long,2026-01-13 04:50:00+00:00,2026-01-13 05:15:00+00:00,91426.7,91792.2068,91328.89403702984,91792.4068,0.09457502045941962,34.567813088057264,6.064776150706875,28.50303693735039,0.2850303693735039,5
