side,entry_time,exit_time,entry,exit,stop,target,qty,gross_pnl,fees,net_pnl,bars,result
long,2026-02-11 11:30:00+00:00,2026-02-11 14:10:00+00:00,66918.95,68178.17613842353,66344.74506453823,68178.37613842353,0.06989326884981381,88.01143103554875,2.6032552907859285,85.40817574476283,32,target
long,2026-02-13 07:35:00+00:00,2026-02-13 09:45:00+00:00,66279.9,66992.6653088341,65978.39826308294,66992.8653088341,0.12759368852515626,90.94435480691536,4.6831238280255985,86.26123097888976,26,target
long,2026-02-18 15:10:00+00:00,2026-02-18 15:35:00+00:00,67279.35,68053.50460478973,66947.97816135515,68053.70460478973,0.11823314120372388,91.53073070161699,4.407092644500185,87.1236380571168,5,target
long,2026-02-23 13:15:00+00:00,2026-02-23 14:30:00+00:00,66178.65,65996.34954886271,65996.5495488627,66652.64567477457,0.13301406147365136,-24.248523414249277,4.832993077443804,-29.081516491693083,15,stop
long,2026-02-27 08:35:00+00:00,2026-02-27 09:45:00+00:00,67803.5,67413.90601008684,67414.10601008683,68694.76375482633,0.10276293028590831,-40.0358200252552,3.8182149519934825,-43.85403497724868,14,stop
long,2026-03-09 07:15:00+00:00,2026-03-09 09:35:00+00:00,67080.25,68333.20874363226,66509.31183443387,68333.40874363226,0.07178693815980447,89.94607184591548,2.6799982923178938,87.2660735535976,28,target
long,2026-03-13 04:15:00+00:00,2026-03-13 08:35:00+00:00,71297.55,72172.3305743408,70919.18019157961,72172.5305743408,0.10552142875646238,92.30809605283947,4.170188472177918,88.13790758066156,52,target
long,2026-03-30 15:20:00+00:00,2026-03-30 17:20:00+00:00,67416.5,67032.3582908195,67032.55829081949,68296.22064336101,0.10570655323114825,-40.606296029793334,3.9052890116388115,-44.51158504143215,24,stop
long,2026-04-01 01:05:00+00:00,2026-04-01 01:35:00+00:00,68150.4,67809.21643447485,67809.41643447484,68945.4152910503,0.11699810892431035,-39.917831962495946,4.371436116152553,-44.2892680786485,6,stop
long,2026-04-03 05:50:00+00:00,2026-04-04 13:35:00+00:00,66638.0,67242.01324169473,66391.16972915264,67242.21324169473,0.1323022689139604,79.91232233028924,4.876966540554274,75.03535578973498,81,target
